Title,Creators,Genre,Rating,Views,Likes,Engagement,Subscribers,Release Date,Synopsis
RANDOMPHILIA,Devin Bosco Le,comedy,9.41,18892403.0,1130321,0.059829392798787955,85540,2015.0,A world where logic does not exist and anything is possible. The only limit is your imagination. Bite-sized comics with dry humor for the broken souls.
REAWAKENED MAN,"Jaehan Kim, Yongtaek Chae",action,9.41,9882073.0,1046735,0.10592261360546516,221592,2021.0,"If there's one thing Hwan Seok can't stand, it's witnessing injustice. But this time, getting involved with a pair of men targeting his next-door neighbor, Yerin, costs him his life. Three days after his murder, Hwan Seok wakes upâ€¦. alive! Armed with his newfound ability to be brought back to life after three days, Seok is determined to save Yerin but soon realizes he's gotten himself entangled in a plot bigger and more sinister than he originally imagined..."
ROB,"Magda Price & Miguel Sepulveda, Richard Dinnick",fantasy,8.76,531603.0,65673,0.12353767755260975,56474,2021.0,"When war threatens to destroy his nation's entire way of life, a young squire named Rob knows just the thing to do: steal a weapon from the Timeless Armory. The only thing standing between him and victory is thousands of miles, sinister knights, crooked elites and enemy assassins. Will he make it back in time to stop the invaders, or will he be vanquished along the way?"
Random Chat,"Dohee Lee, Dongwoo Han, PARK EUN HYUK",drama,9.6,43196550.0,3556906,0.0823423629896369,383350,2019.0,"If you lived through , or are still living through , high school, you can relate to Joon-Woo. An outcast and a loner, his only joy comes from the hours he spends on his phone, randomly chatting with strangers. It's all weird and meaningless, until Joon-Woo strikes gold , as he's matched in a private chat with a pretty young girl his age. Jackpot! But when he discovers that this same pretty girl is actually his classmate Seung Ah, things get a little too real for a guy who's never even remotely been kissed."
Raven Saga,Chihiro Howe,fantasy,9.76,15972990.0,2713999,0.16991176980640443,270807,2021.0,"Secluded deep within the forest, Wen has never experienced life outside her cottage home. Alongside her over-protective grandmother, they both live under a protective seal that had kept them unseen from the rest of the world. Every day she is told to remain safe and to never go beyond the woods past the stone markers. However, curiosity takes hold of her as she longs to experience the vast outside world for herself. But little did she know the real mystery and danger that lies behind her doorstep."
Rebirth,Michi,sci-fi,9.75,133933395.0,11681291,0.08721716491992158,1411091,2018.0,What would you do if you were given a second chance to turn back time and relive your past? Would you do what you did back then for fear of the butterfly effect? Or would you take a different course of action and let the future speak for itself?
Refund High School,LICO,fantasy,9.75,135970858.0,12094088,0.08894617698154114,1325329,2018.0,High-schooler Aru's dream of becoming an idol is cut short after dying in a car crash on her way to school. She finds herself being offered the option to be reincarnated into a fish... or attend Refund High School in the Underworld to change her fate. Will Aru be able to earn enough karma to reincarnate as the ideal version of herself?
Religiously Gay,Snotprince,romance,5.98,4134971.0,392091,0.09482315595441902,99636,2022.0,"A recent surge of human deaths have drawn the attention of Hell's nastiest demons, and it's up to the human loving angel, Michael, to save their souls! But Michael is in for a rude awakening -literally- when he realizes humans may not be as perfect as he once thought. By living alongside the very creatures he's sworn to protect, growing closer to the church volunteer Daniel, and succumbing to a mortal's most vulnerable emotion... can he save all of humanity? This series contains themes regarding homophobia and child abuse that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
Return of the Blossoming Blade,"Biga, LICO, SEHON, UMKY",action,9.86,69807231.0,6477821,0.09279584517540883,806701,2021.0,"When Cheongmyeong of the Mount Hua Sect awakens a hundred years in the future, his last memories are of a bloody battle against the Leader of the Demonic Cult, the evil Cheonma. The battle almost saw the end of the Ten Great Sects of ancient China, when Cheongmyeong ended the hard-fought struggle by striking down Cheonma. Soon after, he succumbed to his wounds, filled with regret at their pyrrhic victory. All is not lost, however, as he awakens to his second chance at life. Shocked to find his beloved Mount Hua Sect reduced to a mere shadow of itself in the present day, Cheongmyeong embarks on a journey to restore Mount Hua to its former glory."
Return of the Mad Demon,"Ihy, JP, Yu jin sung",historical,9.78,48186598.0,4133005,0.08577084026558587,651209,2021.0,"The Mad Demon, Jaha Lee, dreams of becoming the God of Martial Arts. Unfortunately, his dreams are dashed after he falls off a cliff while running from the Demonic Cult for stealing the Jade of Heaven. Yet this is not the end for Jaha -- he awakens from the fall to find himself back in his 20s. With his knowledge of the future and of martial arts, he now has a chance at revenge and at getting life right this time. Will he be able to fulfill his dream this time around, or is he doomed to face the same fate yet again?"
Return to Player,"INDEX, SEHON, UMKY",action,9.65,73161854.0,6236829,0.08524700590556385,827911,2021.0,"Ten years ago, a group of gods turned everyone on Earth into players of a sadistic game that forced them to kill monsters in real life -- or be killed themselves. Sehan Kim has already seen how this game will play out: everyone in the world dies except for him. When he's given the chance to go back in time and start a second playthrough, Sehan is determined to change the course of events and beat the gods at their own game."
Reunion,stephattyy,romance,9.72,37235400.0,2418506,0.06495179318605414,994613,2022.0,"After moving away for a decade, Rhea returns to the bustling city on her quest for independence. Things are looking bleak, until she bumps into a familiar face - one she didn't think she would ever see again. Feelings rekindle as secrets begin to unfold, Rhea soon realizes her childhood friend may not be who she believes him to be, and thus her most cherished relationship is put to the test. "
Rewriting Extinction,Various Artists,comedy,9.7,2174366.0,325700,0.1497907895910808,117093,2021.0,An anthology dedicated to saving as many species from extinction as humanly possible.
Rewriting the Villainess,HONGHYE,fantasy,9.59,15477636.0,1992594,0.1287402029612274,449521,2022.0,"Commander Liza Mary of the Imperial Knights returns victorious to the Empire of Phaeton after a long war to subjugate an enemy kingdom. But little did she know that her beloved fiancé Illian would leave her for Flora, the princess of the fallen enemy kingdom… After drinking herself into a heartbroken stupor that night, Liza awakens to the modern world in the body of timid high-schooler, Doeun. Puzzled and confused, Liza seeks to find out what happened and return to her own world, aided by Doeun’s friends Ian and Lora, who look suspiciously like Illian and Flora!"
Rise from Ashes,Madeleine Rosca,supernatural,9.7,52520011.0,4450089,0.08473130365490594,765821,2017.0,"The living and the dead have coexisted for a millennia, overseen by the Red Crows, a conclave of mediums who have power over the spirit world. However, in the early twentieth century, change is afootâ€¦and a coming world war threatens the balance between mortals and ghosts! In the midst of this upheaval, one small ghost merely wishes to be left alone, and haunt her abandoned house in peace. But even the dead can have a great destiny that calls..."
Roach,"NOWONE, RIGHT HAND",horror,9.3,1737371.0,191467,0.11020501666022973,70646,2022.0,"In the dead of night, you shed your skin, a husk of a thing, leaving you sticky, renewed… and repulsive. Everyone that lays eyes on you lunges towards you, their eyes full of disgust and intent to kill. You need to run. Nearly overnight, Taesu Im goes from a terminally ill family man to the most reviled existence on Earth. But it’s not just people’s perception of him that’s changed… it’s him. Something has turned him into a half-man, half-cockroach, and he needs to find out what—or who— did this to him before he gets squashed."
