title_id,Title,Genre,Creators,Schedule,Subscribers,Rating,Views,Likes,Status,daily_pass,Synopsis
3475,Living with Magicians ,FANTASY,"Studio wooridle,Girdap",FRIDAY,112831,9.56,3745845,503185,COMPLETED,TRUE,"Living in the city can be tough. Living with magicians can be tougher.
Rangse Enna worked hard to pass the government official exam. After being stationed to work for the government in the city, she bravely left her hometown… only to be housed with the magicians. The apartment seems to be full of strange magicians who operate differently from the people Rangse used to know. Will she be able to adjust to her new job, new city, and her new apartment?
"
3454,The Predator,THRILLER,"Chi Chi,Shin Heebin",SATURDAY,188758,9.12,5292698,584177,COMPLETED,TRUE,"Sangjin seems like your typical average joe working part-time at a convenience store. That is until you find out he lives with a human-eating monster. To keep the monster's appetite satisfied, he feeds the monster humans whom he deems to be trash of the world. One day, a girl named Jiwon, who believes the monster to be a god, decides to move in with the two. With the police closing in on Sangjin as the main suspect in the recent disappearances, how long will he be able to get away with this?"
3453,The Druid of Seoul Station,ACTION,"liveBear,Mun sung ho,Jin Seol woo",THURSDAY,700932,9.31,65320939,5136919,ONGOING,FALSE,"What started out as an ordinary day turned upside down when an unknown catastrophe struck Earth, transporting Suho Park to a different planet. He eventually learns how to adapt and fight for his survival in this foreign world, but one day, just as suddenly as he was sucked into this new planet, Suho is pulled back to Earth. He quickly learns that return to life as he remembers it is no longer possible, as Earth is in constant battle with monsters who’ve managed to infiltrate the planet. How will Suho fight against the monsters attacking Earth, and will he be able to survive this time with his current skills?"
3452,Fake Humans,THRILLER,"kim-badak,0-hwan2,Banyan",TUESDAY,138886,7.27,2539395,332976,COMPLETED,TRUE,"Having escaped her abusive mother, twenty-year-old Ji-a lives a modest life with her little sister, Su-a. When Su-a does not return from her field trip under sinister circumstances, Ji-a vows to do anything she can to get her sister back. As she and her high school friend Wonseung delve further into the mystery, they find that there might be a larger conspiracy under the surface -- a tangled web that includes a cult, a mystery, and powerful figures that might shake South Korea to its core."
3451,Infinity,SPORTS,two5,THURSDAY,115231,9.52,6810366,717457,COMPLETED,TRUE,"Sometimes, we only discover our true gifts when we hit rock bottom. Take Damin Lee -- he’s a terrible soccer player, due to his almost supernatural talent at dodging any object thrown at him. But in another sport? It’s a whole other story. When Damin leaves the soccer team in disgrace after failing to save the game-deciding goal, he’s discovered by Taegyun, captain of the épée team in the school fencing club. Impressed by Damin’s agility and evasiveness, Taegyun offers Damin a chance at redemption in fencing. Will Damin find his true passion and make some friends along the way?"
3450,Descended from Divinity,FANTASY,"San Cheon,ZAINO,Altoran,UPU",WEDNESDAY,273860,9.22,15311215,1562768,ONGOING,TRUE,"“Is this a mission I was sent on by the gods? Or is this just divine punishment?” Junghyeok Baek, divine demon overlord of Murim, finds that he’s been reincarnated into the body of Roman Dimitri, the dim-witted son of a baron who’s obsessed with the luxuries of the aristocratic lifestyle. But with his new status, Jung-hyeok is ready to shake things up on the continent of Salamander. Will the divine demon accomplish what he’s set out to do? And will he finally get the answers to this mysterious reincarnation?"
3441,"66,666 Years: Advent of the Dark Mage",FANTASY,"BAEKSSE,Dopack,Hwabong",WEDNESDAY,694686,9.72,54215159,5288910,HIATUS,FALSE,"Diablo Volpir, a powerful dark mage, was defeated and sealed away in a battle against the 12 gods. He finally wakes up from his sleep 66,666 years later, however, in the body of a newborn baby, Jamie Welton! 9 years later, with a fraction of power he once held and with the loving family and peaceful environment he is now surrounded by, Jamie plans to exact revenge against the 12 gods that had sealed him away."
3440,Chasing Tails,MYSTERY,BASHI,FRIDAY,320936,9.73,15385782,1884570,COMPLETED,TRUE,"After nine college students are trapped under a collapsed building for 14 days, only six come out alive, and only four of them can speak. The dead bodies of their fellow students are viciously mangled, leading police to investigate the case as a possible homicide. Detective Lieutenants Jeongdo Kwon and Yeongchae Shin, together with renowned neuropsychiatrist Dr. Yeongwha Ju, must parse through witness testimony and inconclusive physical evidence to uncover the truth. But how do you solve a locked-room murder case when every witness is a suspect?"
3439,Solid State,SF,"Scott Higginbotham,L.G. Veldenmire",SUNDAY,34249,8.66,430129,65464,COMPLETED,FALSE,"The year is 2121 and Concordia, once a haven for humanity, teeters on the brink of an autocratic takeover by ruthless corporations. While division rages between the Upper and Lower Cities, and sinister plots fester in the shadows, the connected stories of Concordians from every walk of life tell the tale of a city in a battle for its freedom... but is it too late to save society from itself?"
3438,Double-Binded By Love,ROMANCE,"Fortune King,Esam",SATURDAY,169711,6.52,2956789,230510,COMPLETED,TRUE,"When two lovers are bound by the red thread of fate, they are destined to be together forever. But what happens when the thread binds three people together? Hyena Kim and Huiyeong Lee are two souls who have reincarnated countless times throughout history, falling in love only to be torn apart by tragedy in each life. That is, until one day, Huiyeong’s soul is split into two by a servant of Grandma Samsin, the deity of lovers. With the red thread of fate tying Hyena to both halves of Huiyeong, who will she choose for her chance at everlasting love?"
3416,Reunion,ROMANCE,stephattyy,FRIDAY,994613,9.68,37235400,2418506,COMPLETED,FALSE,"After moving away for a decade, Rhea returns to the bustling city on her quest for independence. Things are looking bleak, until she bumps into a familiar face - one she didn't think she would ever see again. Feelings rekindle as secrets begin to unfold, Rhea soon realizes her childhood friend may not be who she believes him to be, and thus her most cherished relationship is put to the test. "
3415,Ingrid the Plague Doctor,SLICE_OF_LIFE,Harry Amoros,"MONDAY,THURSDAY,SATURDAY",147021,9.45,23903840,2641472,HIATUS,FALSE,"Ingrid didn't want to be this town's doctor. She doesn't even have a license! But now she's here, she's stuck, and she's going to make it work."
3414,Clinic of Horrors,SUPERNATURAL,Merryweather,"WEDNESDAY,SATURDAY",1033227,9.58,109228766,10000787,ONGOING,FALSE,"In a strange city, there is a clinic that will treat the victims of horrific diseases. For a price."
3413,Savior,FANTASY,"Junqi,Jo9",SUNDAY,206230,9.27,4564302,519827,COMPLETED,TRUE,"Wohn Ku is a vampire that needs human blood to survive. As a tenderhearted child, she led a tortured existence until a girl named Seyeon willingly became her steady blood source. Seyeon stood by Wohn throughout their school years, defending her from bullies. Fast forward to the present where they move in together ahead of their freshman year of college. Seyeon remains fiercely protective of her friend, but Wohn is ready for a fresh start. When a devoutly religious sophomore girl named Juyi showers her with kindness, Wohn emerges from her shell only to realize that Juyi had once been her father’s kidnapping victim, a potential blood source she had refused to bite. Juyi grows closer to Wohn without remembering the incident, fueling jealousy in Seyeon. Will Juyi prove to be a savior washing away Wohn’s guilt, or will she ruin a vampire’s dream of redemption?"
3412,The Male Lead's Girl Friend,ROMANCE,"KAKON,Ryu Heon",MONDAY,525552,9.38,24833311,2305015,COMPLETED,TRUE,"Waking up inside your favorite novel sounds like a dream come true. Unless you’re born as the hated villainess, that is. Our new, full-fledged Louise Sweeny must try to reinvent her character to dodge her doomed fate of being killed off at the end of the story. It seemed easy enough at first, but there’s one big problem. The story, which she knew like the back of her hand, has veered so far off course that she can’t predict what plot twists are coming next. Can she avoid getting in the way of the male and female leads’ romance to save herself from impending demise?"
3387,Señorita Cometa,MYSTERY,Arechan,SATURDAY,233949,9.79,10391908,1728363,HIATUS,FALSE,"In the crime ridden city of Yoalco, two mafias dictate the law, and while the rest of the citizens still place their hopes in the police, Alex will not wait for an indifferent system to deliver justice. Feeling ignored and powerless over the disappearance of her best friend, Alex decides to take justice in her own hands by becoming the Phantom Thief Cometa, uncovering a net of corruption and crime that goes deeper than she ever imagined. Will Alex be able to find Lola before it’s too late?"
3386,Eyes,FANTASY,Jeong Summer,SATURDAY,52259,9.65,2386132,308678,COMPLETED,FALSE,"“Juan Seo” is a high school student who was born with just one eye. He has an uncanny feeling that someone is watching him every day at school. Even though he's scared to death, Juan can't help but be curious... Until one day, he learns of the ""avian humanoids"" and falls into a state of great confusion. In the midst of this blood curdling tension, the war of the avian humanoids is set in motion!"
